"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"26529099999","55.7333333","24.4166666","58.3","1973-01-01","  11.6","000000","999.9","  26.6","  15.8","  7.8"," 0.00","1036.4","999.9","999.9","  21.5","  9.4","  4.9"
"26529099999","55.7333333","24.4166666","58.3","1973-01-02","  15.1","000000","999.9","  24.8","  19.4","  5.8"," 0.00","1029.4","999.9","999.9","  23.0","  7.0","  3.5"
"26529099999","55.7333333","24.4166666","58.3","1973-01-03","  23.9","010000","999.9","  32.0","  21.2","  7.8"," 0.00","1023.4","  0.4","999.9","  28.8","  4.0","  5.4"
"26529099999","55.7333333","24.4166666","58.3","1973-01-05","  32.4","010000","999.9","  35.6","  30.2","  5.8"," 0.00","1026.5","999.9","999.9","  33.8","  2.5","  5.1"
"26529099999","55.7333333","24.4166666","58.3","1973-01-07","  25.7","100000","999.9","  33.8","  32.0"," 11.7"," 0.00","1031.9","  0.4","999.9","  32.6","  0.7","  3.6"
"26529099999","55.7333333","24.4166666","58.3","1973-01-08","  30.7","100000","999.9","  37.4","  33.8"," 13.6"," 0.00","1021.9","999.9","999.9","  34.7","  5.7"," 11.2"
"26529099999","55.7333333","24.4166666","58.3","1973-01-11","  23.0","000000","999.9","  30.2","  24.8","  7.8"," 0.00","1025.2","999.9","999.9","  27.5"," 12.6","  5.8"
"26529099999","55.7333333","24.4166666","58.3","1973-01-12","  28.0","011000","999.9","  33.8","  21.2","  3.9"," 0.00","1032.2","999.9","999.9","  29.8","999.9","  3.4"
"26529099999","55.7333333","24.4166666","58.3","1973-01-13","  32.0","010000","999.9","9999.9","  32.0","  7.8"," 0.04","1032.2","999.9","999.9","  33.8","  2.8","  5.8"
"26529099999","55.7333333","24.4166666","58.3","1973-01-14","  28.8","011000","999.9","  33.8","  30.2","  7.8"," 0.00","1030.5","999.9","999.9","  32.4","  6.3","  5.4"
