"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"26422599999","56.9666667","24.05","26.0","1994-07-20","  52.0","000000","999.9","  73.4","  50.0"," 15.5"," 0.00","9999.9","999.9","999.9","  64.3","  6.2","  8.1"
"26422599999","56.9666667","24.05","26.0","1994-07-21","  55.9","000000","999.9","  66.2","  59.0"," 15.5"," 0.00","9999.9","999.9","999.9","  62.8","  7.0"," 11.9"
"26422599999","56.9666667","24.05","26.0","1994-07-22","  58.5","000000","999.9","  77.0","  55.4","  9.7"," 0.00","9999.9","999.9","999.9","  67.9","  6.6","  7.8"
"26422599999","56.9666667","24.05","26.0","1994-07-23","  56.2","000000","999.9","  80.6","  53.6","  9.7"," 0.00","9999.9","999.9","999.9","  71.7","  6.2","  4.5"
"26422599999","56.9666667","24.05","26.0","1994-07-24","  57.4","000000","999.9","  80.6","  50.0","  7.8"," 0.00","9999.9","999.9","999.9","  70.9","  5.2","  3.8"
"26422599999","56.9666667","24.05","26.0","1994-07-25","  56.9","000000","999.9","  80.6","  51.8"," 13.6"," 0.00","9999.9","999.9","999.9","  68.2","  5.1","  5.9"
"26422599999","56.9666667","24.05","26.0","1994-07-26","  51.2","000000","999.9","  84.2","  44.6","  7.8"," 0.00","9999.9","999.9","999.9","  67.0","  6.2","  1.9"
"26422599999","56.9666667","24.05","26.0","1994-07-27","  54.7","000000","999.9","  87.8","  48.2","  9.7"," 0.00","9999.9","999.9","999.9","  72.8","  6.2","  3.7"
"26422599999","56.9666667","24.05","26.0","1994-07-28","  56.8","000000","999.9","  89.6","  50.0","  9.7"," 0.00","9999.9","999.9","999.9","  76.7","  6.2","  3.5"
"26422599999","56.9666667","24.05","26.0","1994-07-29","  59.3","000000","999.9","  93.2","  51.8","  7.8"," 0.00","9999.9","999.9","999.9","  78.0","  5.7","  1.3"
"26422599999","56.9666667","24.05","26.0","1994-07-30","  60.8","000000","999.9","  95.0","  55.4","  7.8"," 0.00","9999.9","999.9","999.9","  78.8","  5.3","  2.4"
"26422599999","56.9666667","24.05","26.0","1994-07-31","  65.8","000000","999.9","  78.8","  66.2"," 13.6"," 0.00","9999.9","999.9","999.9","  75.3","  5.3"," 10.3"
"26422599999","56.9666667","24.05","26.0","1994-08-01","  62.7","000000","999.9","  78.8","  55.4","  9.7"," 0.00","9999.9","999.9","999.9","  70.7","  5.9","  5.2"
"26422599999","56.9666667","24.05","26.0","1994-08-02","  63.8","000000","999.9","  82.4","  57.2"," 11.7"," 0.00","9999.9","999.9","999.9","  71.4","  6.4","  6.3"
"26422599999","56.9666667","24.05","26.0","1994-08-03","  62.4","000000","999.9","  82.4","  57.2","  9.7"," 0.00","9999.9","999.9","999.9","  71.8","  5.0","  4.1"
"26422599999","56.9666667","24.05","26.0","1994-08-04","  63.6","000000","999.9","  84.2","  53.6","  9.7"," 0.00","9999.9","999.9","999.9","  73.5","  5.0","  4.5"
"26422599999","56.9666667","24.05","26.0","1994-08-05","  63.3","100000","999.9","  84.2","  59.0","  9.7"," 0.00","9999.9","999.9","999.9","  74.9","  5.3","  2.8"
